venditore_piva,nome_offerta,cod_offerta,tipo_prezzo,indice_prezzo,prezzo_energia,unita_energia,quota_fissa_annua,unita_quota,consumo_min,consumo_max,durata_mesi
05338370751,FLEX FAMILY RELAX LUCE,041219ESVFL12XX00000FLEXDOMRELAX,variabile,12,0.019500,€/kWh,120.000000,€/anno,,,indeterminata
05338370751,OFFERTA DEDICATA LUCE,041219ESFML02XX00000DEDICATALUCE,fisso,,0.109000,€/kWh,96.000000,€/anno,,,indeterminata
05338370751,FLEX FAMILY CHIARA LUCE,041219ESVFL06XX0000FLEXFAMCHIARA,variabile,12,0.015000,€/kWh,174.000000,€/anno,,,indeterminata
05338370751,ROYAL ZERO LUCE,041219ESVFL02XX0000ROYALZEROLUCE,variabile,12,0.000000,€/kWh,180.000000,€/anno,,,indeterminata
05338370751,EPOP CONSORZIO LIDO DEI PINI,041219ESVFL01XX00CONSLIDODEIPINI,variabile,12,0.012000,€/kWh,84.000000,€/anno,,,indeterminata
05338370751,FIX FAMILY FREE LUCE,041219ESFML02XX0000000FIXFAMFREE,fisso,,0.123000,€/kWh,120.000000,€/anno,,,indeterminata
05338370751,FLEX FAMILY FREE LUCE,041219ESVFL01XX000000FLEXFAMFREE,variabile,12,0.013700,€/kWh,120.000000,€/anno,,,indeterminata
05338370751,FLEX MEA ASSICURAZIONI LUCE,041219ESVFL02XX000000FLEXMEALUCE,variabile,12,0.014000,€/kWh,96.000000,€/anno,,,indeterminata
05338370751,FLEX FAMILY ROYAL LUCE,041219ESVFL02XX0FLEXDOMROYALLUCE,variabile,12,0.025000,€/kWh,144.000000,€/anno,,,indeterminata
05338370751,FLEX FAMILY LIGHT LUCE,041219ESVFL11XX00000FLEXDOMLIGHT,variabile,12,0.015000,€/kWh,144.000000,€/anno,,,indeterminata
10802400969,SICURA HOME PLUS,029456ESFML01XX44202SICURAXHOEPU,fisso,,0.179300,€/kWh,180.000000,€/anno,,,12
10802400969,SICURA HOME TOP,029456ESFML01XX44203SICURAXHOEPU,fisso,,0.179300,€/kWh,180.000000,€/anno,,,12
10802400969,OFFERTA 30 E LODE MAXI,029456ESVFL01XX44308OFFERTAX3EPN,variabile,12,0.025300,€/kWh,180.000000,€/anno,,,24
10802400969,Taglia Costante,029456ESFML01XX44297TagliaXCoEPN,fisso,,0.151800,€/kWh,180.000000,€/anno,,,24
10802400969,CASA SICURA PLUS,029456ESFML01XX44295CASAXSICUEPN,fisso,,0.157300,€/kWh,180.000000,€/anno,,,12
10802400969,CASA SICURA TOP,029456ESFML01XX44296CASAXSICUEPN,fisso,,0.146300,€/kWh,180.000000,€/anno,,,12
10802400969,CASA SICURA TOP,029456ESFML01XX44628CASAXSICUMAL,fisso,,0.146300,€/kWh,204.000000,€/anno,,,12
10802400969,CASA DINAMICA TOP GREEN,029456ESVFL01XX44029CASAXDINAANT,variabile,12,0.018150,€/kWh,180.000000,€/anno,,,12
10802400969,CASA SICURA PLUS,029456ESFML01XX44627CASAXSICUMAL,fisso,,0.157300,€/kWh,204.000000,€/anno,,,12
10802400969,CASA SICURA,029456ESFML01XX44294CASAXSICUEPN,fisso,,0.146300,€/kWh,180.000000,€/anno,,,24
10802400969,CASA DINAMICA PLUS,029456ESVFL01XX44210CASAXDINAEPU,variabile,12,0.016500,€/kWh,180.000000,€/anno,,,12
10802400969,CASA FISSA GREEN,029456ESFML01XX44027CASAXFISSANT,fisso,,0.162800,€/kWh,180.000000,€/anno,,,12
10802400969,CASA DINAMICA TOP,029456ESVFL01XX44211CASAXDINAEPU,variabile,12,0.016500,€/kWh,180.000000,€/anno,,,12
10802400969,SICURA HOME,029456ESFML01XX44201SICURAXHOEPU,fisso,,0.179300,€/kWh,180.000000,€/anno,,,12
10802400969,CASA DINAMICA,029456ESVFL01XX44209CASAXDINAEPU,variabile,12,0.016500,€/kWh,180.000000,€/anno,,,indeterminata
10802400969,CASA FISSA TOP GREEN,029456ESFML01XX44026CASAXFISSANT,fisso,,0.146300,€/kWh,180.000000,€/anno,,,12
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN08D030841023XX,variabile,12,0.0176,€/kWh,84,€/anno,,,indeterminata
14311741004,FLEXY WEB POWER,026700ESVFL01XXPUN00D00060CASAXP,variabile,12,0,€/kWh,60,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN20D021200123XX,variabile,12,0.0297,€/kWh,120,€/anno,,,indeterminata
14311741004,CASA POWER INDEX,026700ESVFL01XXPUN25D00144CASAXX,variabile,12,0.033,€/kWh,144,€/anno,,,indeterminata
14311741004,CASA SMART POWER,026700ESVFL01XXPUN30D00090CASAXX,variabile,12,0.0385,€/kWh,90,€/anno,,,indeterminata
14311741004,CASA FLEX POWER,026700ESVFL01XXPUN15D00120CASAXX,variabile,12,0.022,€/kWh,120,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN25D00120CASAXX,variabile,12,0.0275,€/kWh,120,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN40D001800123XX,variabile,12,0.044,€/kWh,180,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN30D001800123XX,variabile,12,0.033,€/kWh,180,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN20D001800123XX,variabile,12,0.022,€/kWh,180,€/anno,,,indeterminata
14311741004,GIUSTA PER TE POWER CASA,026700ESVFL01XXPUN27D021202023XB,variabile,12,0.0374,€/kWh,139.2,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN15D041200123XX,variabile,12,0.0264,€/kWh,139.2,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN34D021502211XX,variabile,12,0.0374,€/kWh,120,€/anno,,,indeterminata
14311741004,CASA POWER INDEX,026700ESVFL01XXPUN25D00156CASAXX,variabile,12,0.033,€/kWh,156,€/anno,,,indeterminata
14311741004,DINAMICA CASA POWER,026700ESVFL01XXPUN30D00168CASAXX,variabile,12,0.044,€/kWh,168,€/anno,,,indeterminata
14311741004,CONSUMER POWER INDEX,026700ESVFL01XXPUN20D00120CASAXX,variabile,12,0.0275,€/kWh,120,€/anno,,,indeterminata
14311741004,CASA SMART POWER,026700ESVFL01XXPUN25D00180CASAXX,variabile,12,0.033,€/kWh,180,€/anno,,,indeterminata
14311741004,CASA SMART POWER,026700ESVFL01XXPUN30D00150CASAXX,variabile,12,0.033,€/kWh,150,€/anno,,,indeterminata
14311741004,CONSUMER PLUS WECOMM,026700ESVFL01XXPUN20D031392024XX,variabile,12,0.0308,€/kWh,139.2,€/anno,,,indeterminata
14311741004,GIUSTA PER TE POWER CASA,026700ESVFL01XXPUN27D021202023XX,variabile,12,0.0374,€/kWh,139.2,€/anno,,,indeterminata
14311741004,FIX WEB POWER,026700ESFFL01XXFIX132D00060CASAP,fisso,,0.1452,€/kWh,60,€/anno,,,12
14311741004,SMART CONSUMER POWER INDEX,026700ESVFL01XXPUN25D031632024XX,variabile,12,0.0363,€/kWh,163.2,€/anno,,,indeterminata
14311741004,FLEXY SOCIAL POWER,026700ESVFL01XXPUN10D00072CASAXX,variabile,12,0.011,€/kWh,72,€/anno,,,indeterminata
10961500963,POWER DIGITAL SOSTENIBILE,039894ESVML02XX0000000000000E301,variabile,01,0.0363,€/kWh,144,€/anno,,,12
05959600650,POWER DIGITAL,036156ESVFL01XX00000000000000E99,variabile,01,0.033,€/kWh,144,€/anno,,,12
05959600650,POWER FISSO 021 RESIDENZIALE,036156ESVFL01XX0000000000000E216,fisso,,0.231,€/kWh,189.17,€/anno,,,12
02189860063,F1RST,000552ESVFL02XX426F1RSTDOMESTICI,variabile,12,0.02189,€/kWh,72,€/anno,,,indeterminata
02189860063,Energica Km0,000552ESFML01XX626ENERGICAKM0DOM,fisso,,0.1595,€/kWh,120,€/anno,,,12
07262970721,ENERGIE CASA PUN 2026,027851ESVFL01XXoP345CC102SPF2026,variabile,12,0.0385,€/kWh,102,€/anno,0,0,indeterminata
07262970721,ENERGIE IMPRESA PUN,027851ESVFL01XX_P15CC150SB02_IMP,variabile,12,0.0165,€/kWh,150,€/anno,0,0,indeterminata
09543640966,PUN 3FASCE DOMESTICI 100% GREEN,025480ESVFL04XXTRIDOMAPR20263PUN,variabile,12,0.015000,€/kWh,77.00,€/anno,,10000,12
04084100249,MASSIMA TUTELA CASA MONO,027069ESVML01XX000MTEC202606MONO,variabile,05,0.006500,€/kWh,84.000000,€/anno,,,12
04084100249,MASSIMA TUTELA CASA,027069ESVFL01XX0000000MTEC202606,variabile,05,0.006500,€/kWh,84.000000,€/anno,,,indeterminata
09958870967,LUCE NO STRESS CONSUMER,026954ESVFL00XX0NOSTRESSLUCECONS,variabile,12,0.017600,€/kWh,72.000000,€/anno,,,12
09958870967,LUCE NO STRESS PIANO CONSUMER,026954ESVFL00XX0NOSTRELUCEPIANOC,variabile,12,0.017600,€/kWh,72.000000,€/anno,,,12
02930720780,Offerta EP SEMPLICE EE_DOM,002290ESVFL01XXEPSEMPLICEDOM2025,variabile,12,0.02,€/kWh,144,€/anno,,,12
03946001207,VERA LUCE PLUS,037078ESVFL01XX00000VERALUCEPLUS,variabile,12,0.040700,€/kWh,144.000000,€/anno,,,12
03946001207,VERA LUCE,037078ESVFL01XX000000000VERALUCE,variabile,12,0.040700,€/kWh,108.000000,€/anno,,,12
03318060542,Enerviva Flex Luce Plus CO2FREE,017257ESVOL01XX000000ENCPRCD2604,variabile,12,0.038999,€/kWh,48,€/anno,,,12
03318060542,Enerviva Trend Luce CO2FREE,017257ESVOL01XX000000ENCPRCE2606,variabile,12,0.058799,€/kWh,222.000000,€/anno,,,12
03318060542,Enerviva Casa Protetta CO2FREE,017257ESVOL01XX000000ENCPRCE2604,variabile,12,0.038999,€/kWh,0,€/anno,,,12
03318060542,Enerviva Flex Luce,017257ESVOL01XX000000ENCPNCC2604,variabile,12,0.028999,€/kWh,48,€/anno,,,12
03318060542,Enerviva Flex Luce CO2FREE,017257ESVOL01XX000000ENCPRCC2604,variabile,12,0.028999,€/kWh,48,€/anno,,,12
03318060542,Enerviva SenzaPensieri Luce fino al 31.12.2027,017257ESFML01XX000000ENCFNCC2604,fisso,,0.179190,€/kWh,48,€/anno,,,20
03318060542,Enerviva Flex Luce Plus,017257ESVOL01XX000000ENCPNCD2604,variabile,12,0.038999,€/kWh,48,€/anno,,,12
03318060542,Enerviva Relax Luce,017257ESVOL01XX000000ENCPNCB2604,variabile,12,0.018999,€/kWh,48,€/anno,,,12
03318060542,Enerviva Relax Luce CO2FREE,017257ESVOL01XX000000ENCPRCB2604,variabile,12,0.018999,€/kWh,48,€/anno,,,12
03889990135,Enjoy Forever,034939ESVFL01XXDWENFORWEW0526W1G,variabile,12,0.020000,€/kWh,164.160000,€/anno,,,12
03889990135,SuperPromoWeb Sole Splendente 2026,034939ESVFL01XXDWSUPERWEW0526W1X,variabile,12,0.005000,€/kWh,120.000000,€/anno,,,12
03889990135,Just Enjoy!,034939ESVFL01XXDWJUSTRWEW0426W1X,variabile,12,0.020000,€/kWh,164.160000,€/anno,,,12
03889990135,Enjoy Forever,034939ESVFL01XXDWENFORWEW0626W1G,variabile,12,0.007727,€/kWh,72.000000,€/anno,,,12
10378510969,EPLUSFLEXFASCE,028330ESVFL01XXDOPUN26051A010500,variabile,12,0.005500,€/kWh,60.000000,€/anno,,,12
10378510969,POWERXPLUS,028330ESVML01XXDOPUN26051A010500,variabile,12,0.005500,€/kWh,60.000000,€/anno,,,12
06469960485,Fisso_EEL_Fisso 2.0_DO,022112ESFML01XXXXXXXXXXEFL26AXDO,fisso,,0.176000,€/kWh,178.800000,€/anno,,,indeterminata
02989180126,DECA,007970ESVOL01XX000000000LUCEDECA,variabile,12,0.011,€/kWh,120,€/anno,,,indeterminata
02321740686,SPECIALE LUCE CASA,037000ESVML01XXELUCECASASPECIALE,variabile,12,0.0035,€/kWh,120,€/anno,,,indeterminata
02321740686,ZERO LUCE CASA,037000ESVML01XXSPREADZEROLUCECAS,variabile,12,0,€/kWh,180,€/anno,,,indeterminata
02321740686,OVER 75 LUCE CASA,037000ESVML01XXEELUCECASAEOVER75,variabile,12,0.0035,€/kWh,96,€/anno,,,indeterminata
02321740686,EASY_HOME_LUCE,037000ESVML01XXEASYLUCECASAE2024,variabile,12,0.0195,€/kWh,120,€/anno,,,indeterminata
04199060288,PiuControllo Active Casa Luce Small 24,001155ESVML01XXPNPCCLS1106260100,variabile,12,0.008030,€/kWh,169.230000,€/anno,,,12
04199060288,PiuControllo Active Casa Luce Small SL,001155ESVFL01XXPNPCCLS1106260200,variabile,12,0.008030,€/kWh,169.230000,€/anno,,,12
04199060288,PiuControllo Active Casa Luce Medium SL,001155ESVFL01XXPNPCCLM1106260200,variabile,12,0.008030,€/kWh,193.230000,€/anno,,,12
04199060288,PiuControllo Active Casa Luce Medium 24,001155ESVML01XXPNPCCLM1106260100,variabile,12,0.008030,€/kWh,193.230000,€/anno,,,12
04199060288,PiuControllo FLAT Casa Luce 24,001155ESFML01XXPCFCL250526010000,fisso,,,,145.230000,€/anno,,,12
04199060288,PiuControllo FLAT Casa Luce SL,001155ESFFL01XXPCFCL250526020000,fisso,,,,145.230000,€/anno,,,12
07893960729,FLEX HOME LIGHT FRIENDS_0426.1,025398ESVFL02XXEEDOMESFRIENLORUS,variabile,12,0.033000,€/kWh,168.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL07XXM2GDOMESTSPOWER26,variabile,12,0.048400,€/kWh,180.000000,€/anno,,,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL01XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL05XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL06XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL10XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL14XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL07XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL08XX01715DOMESPOWER26,variabile,12,0.027500,€/kWh,24.000000,€/anno,,,99
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL17XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,144.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL04XXDOMESTICOPOWERDEG,variabile,12,0.022000,€/kWh,126.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT PARTNERSHIP_TUTELATY_0426.1,025398ESVFL05XXEEDOMESTCONEUREKA,variabile,12,0.022000,€/kWh,114.000000,€/anno,,,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL15XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL04XXEEDOMESTICLORUSSO,variabile,12,0.033000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT FRIENDS_0426.1,025398ESVFL07XX0RAFADOMESPOWER26,variabile,12,0.027500,€/kWh,24.000000,€/anno,,,99
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL18XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,144.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT FIDELITY_0426.1,025398ESVFL06XXIOSCHFIDEDOMPOW26,variabile,12,0.022000,€/kWh,24.000000,€/anno,,,99
07893960729,FLEX HOME LIGHT FIDELITY_0426.1,025398ESVFL10XXRAFAFIDELDOMPOW26,variabile,12,0.022000,€/kWh,24.000000,€/anno,,,99
07893960729,FLEX HOMELIGHT FIDELITY_0426.1,025398ESVFL05XXEEDOMFIDELICHIARO,variabile,12,0.033000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT FRIENDS_0426.1,025398ESVFL06XXIOSCHDOMESPOWER26,variabile,12,0.027500,€/kWh,144.000000,€/anno,,,99
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL02XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL09XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL11XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL13XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT FRIENDS_0426.1,025398ESVFL03XXEEDOMFRIENDEUREKA,variabile,12,0.033000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL07XX00EEVOL0420261711,variabile,12,0.037400,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT FIDELITY_0426.1,025398ESVFL09XX0FIDELDOMEPOWER26,variabile,12,0.022000,€/kWh,24.000000,€/anno,,,99
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL08XX01715DINGDOMPOW25,variabile,12,0.033000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT FIDELITY_0426.1,025398ESVFL06XXMIKYFIDELDOMPOW26,variabile,12,0.022000,€/kWh,120.000000,€/anno,,,99
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL08XX01729LORDOMPOWE26,variabile,12,0.033000,€/kWh,144.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT FIDELITY_0426.1,025398ESVFL08XXDELDOMFIDEPOWE426,variabile,12,0.038500,€/kWh,24.000000,€/anno,,,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL08XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT AMICO TUTELATO_0426.1,025398ESVFL03XXAMICDOMAMICTUTEUR,variabile,12,0.022000,€/kWh,168.000000,€/anno,,,99
07893960729,FLEX HOMELIGHT FIDELITY_0426.1,025398ESVFL06XXEEDOMFIDELMRF2024,variabile,12,0.019800,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOMELIGHT_0426.1,025398ESVFL05XXEEDOMESCHIARO0426,variabile,12,0.022000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL07XXDELLODOMEPOWE0426,variabile,12,0.033000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT PARTNERSHIP_0426.1,025398ESVFL09XXDELDOMCONVPOWE426,variabile,12,0.022000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOMELIGHT FRIENDS_0426.1,025398ESVFL05XXEEDOMFRIENDCHIARO,variabile,12,0.033000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT PARTNERSHIP_0426.1,025398ESVFL02XXEEDOMECONAMEUREKA,variabile,12,0.033000,€/kWh,114.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL03XXEEDOMESTICOEUREKA,variabile,12,0.022000,€/kWh,204.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT_0426.1,025398ESVFL07XX01729ITADOMPOWE26,variabile,12,0.033000,€/kWh,144.000000,€/anno,,,12
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL16XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,FLEX HOME LIGHT PARTNERSHIP_0426.1,025398ESVFL04XXEEDOMESTCONEUREKA,variabile,12,0.022000,€/kWh,24.000000,€/anno,,,12
07893960729,FLEX HOME LIGHT AMICO TUTELATO_0426.1,025398ESVFL02XXAMICDOMAMICOTUTAM,variabile,12,0.022000,€/kWh,168.000000,€/anno,,,99
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL12XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI NON RESIDENTE,025398ESVFL04XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,LUCE ZEROPENSIERI RESIDENTE,025398ESVFL03XX0LUCEZEROPENSIERI,variabile,12,0.033000,€/kWh,24.000000,€/anno,,3500,12
07893960729,FLEXHOMELIGHT,025398ESVFL02XX00E0GN01662000RIN,variabile,12,0.019250,€/kWh,24.000000,€/anno,,,indeterminata
07893960729,FLEX HOMELIGHT,025398ESVFL01XXDOMEERINNOVO11687,variabile,12,0.019690,€/kWh,24.000000,€/anno,,,12
10848200969,ENERGIA DINAMICA CASA EXTRA,035342ESVFL01XXXXXEEDINCASAEXTRA,variabile,12,0.022000,€/kWh,132.000000,€/anno,,,indeterminata
10848200969,ENERGIA DINAMICA CASA 2025,035342ESVFL01XXXENERDINACASA2025,variabile,12,0.016500,€/kWh,69.000000,€/anno,,,indeterminata
03468380047,SALUZZO IN ROSA LUCE PV APR26 con100% RINNOVABILE,014821ESVFL01XX0000000000004611B,variabile,12,0.029898,€/kWh,130.8,€/anno,,,12
03468380047,COLLETTA DI BRONDELLO MAR26 con100% RINNOVABILE,014821ESVFL02XX0000000000004459B,variabile,12,0.009999,€/kWh,142.8,€/anno,,,12
03468380047,GIRO DI VISO MAR26 con100% RINNOVABILE,014821ESVFL02XX0000000000004460B,variabile,12,0.04499,€/kWh,70.8,€/anno,,,12
03468380047,eVISOME SMART MAG26 con100% RINNOVABILE,014821ESVFL01XX0000000000004886B,variabile,12,0.029997,€/kWh,102.0,€/anno,,,12
09264091217,EVO CASA PUN 20 GME 2026,029749ESVFL08XXOGMEPUN2001042026,variabile,12,0.027940,€/kWh,181.440000,€/anno,,,12
03666730548,ENERGY CASA LIGHT MIX_2,028866ESVFL01XX00000000000002024,variabile,01,0.020000,€/kWh,150.000000,€/anno,,,indeterminata
08526440154,Edison Web Luce,000190ESFML91XX1XSRKVVAX91XXXXX5,fisso,,0.122,€/kWh,90,€/anno,,,12
08526440154,Edison Sweet Luce,000190ESFFL27XXLECHOX001X27XXXX5,fisso,,0.153/0.1493,€/kWh,80,€/anno,,,24
08526440154,Edison Luce Fix12,000190ESFFL65XXLEMWXPFX65XXXXXX5,fisso,,0.124/0.122,€/kWh,90,€/anno,,,12
08526440154,Edison Sweet Luce,000190ESFML27XXLECHOX001X27XXXX5,fisso,,0.1505,€/kWh,80,€/anno,,,24
08526440154,Edison Dynamic Plus Luce,000190ESVFL11XXLESPEPX001X11XXX5,variabile,12,0.01/0.015,€/kWh,99,€/anno,,,12
08526440154,Edison Superflex Luce,000190ESVFL09XXLEESPX001X9XXXXX5,variabile,12,0.022,€/kWh,144,€/anno,,,36
08526440154,Edison EasyFix Luce,000190ESFFL27XXLEEAFX001X27XXXX5,fisso,,0.1622/0.1591,€/kWh,144,€/anno,,,12
08526440154,Edison Superflex Luce,000190ESVML09XXLEESPX001X9XXXXX5,variabile,12,0.022,€/kWh,144,€/anno,,,36
08526440154,Edison EasyFix Luce,000190ESFML27XXLEEAFX001X27XXXX5,fisso,,0.16,€/kWh,144,€/anno,,,12
08526440154,Edison Luce Fix12,000190ESFML65XXLEMWXPFX65XXXXXX5,fisso,,0.122,€/kWh,90,€/anno,,,12
08526440154,Edison 5xTe Luce km0,000190ESFFL01XXLE5XTEX001X1XXXX5,fisso,,0.1/0.099,€/kWh,132,€/anno,,,60
08526440154,Edison Web Luce,000190ESFFL91XX1XSRKVVAX91XXXXX5,fisso,,0.124/0.122,€/kWh,90,€/anno,,,12
08526440154,Edison World Luce,000190ESVML18XXLEWD1X001X18XXXX5,variabile,12,0,€/kWh,240,€/anno,,,12
08526440154,Edison World Luce Plus,000190ESVML23XXLEWD2X001X23XXXX5,variabile,12,0,€/kWh,120,€/anno,,,12
08526440154,Edison World Luce Plus,000190ESVFL23XXLEWD2X001X23XXXX5,variabile,12,0,€/kWh,120,€/anno,,,12
08526440154,Edison 5xTe Luce km0,000190ESFML01XXLE5XTEX001X1XXXX5,fisso,,0.099,€/kWh,132,€/anno,,,60
08526440154,Edison Dynamic Plus Luce,000190ESVML11XXLESPEPX001X11XXX5,variabile,12,0.01/0.015,€/kWh,99,€/anno,,,12
08526440154,Edison Dynamic Luce,000190ESVML15XXLESPEX001X15XXXX5,variabile,12,0.014/0.019,€/kWh,99,€/anno,,,12
08526440154,Edison World Luce,000190ESVFL18XXLEWD1X001X18XXXX5,variabile,12,0,€/kWh,240,€/anno,,,12
08526440154,Edison Dynamic Luce,000190ESVFL15XXLESPEX001X15XXXX5,variabile,12,0.014/0.019,€/kWh,99,€/anno,,,12
11484710964,Ego Casa Sicura Giugno,036064ESFML01XX000000000ECSG0626,fisso,,0.139000,€/kWh,166.800000,€/anno,,,12
11484710964,EgoProtetta Casa Sicura,036064ESFML01XX00000000EPCS05026,fisso,,0.159000,€/kWh,168.000000,€/anno,,,12
11484710964,Ego Casa Sicura Sunny,036064ESFML01XX00000000ECSSE0726,fisso,,0.139000,€/kWh,166.800000,€/anno,,,12
01675780199,FIX MONO GEN 24 DOMP,027220ESFFL01XXP0000000000000149,fisso,,0.152900,€/kWh,96.000000,€/anno,0,10000,12
01675780199,FIX MONO NOV 21 DOMP,027220ESFFL01XXP0000000000000200,fisso,,0.163900,€/kWh,96.000000,€/anno,0,25000,12
01675780199,BT PUN 15 DOM PUB,027220ESVFL01XXP0000000000000147,variabile,12,0.016500,€/kWh,96.000000,€/anno,0,999999999,12
01675780199,PUN DOMESTICO PUB,027220ESVFL01XXP0000000000000144,variabile,12,0.000000,€/kWh,142.800000,€/anno,0,3000,12
06085141213,Family Dealer EE,004201ESVFL04XXXDOM2405A003X0426,variabile,12,0.055,€/kWh,138,€/anno,,,12
06085141213,Family DealerPlus EE,004201ESVFL05XXXDOM2405A004X0426,variabile,12,0.066,€/kWh,162,€/anno,,,12
06017420487,Famiglia_Spensierata_+,002521ESFML02XX000000000000EPSDO,fisso,,0.159900,€/kWh,262.800000,€/anno,,,indeterminata
02232620688,IDEA LUCE CASA 2,028794ESVML01XX000000000PUNDMSN2,variabile,12,0.046,€/kWh,96,€/anno,,,indeterminata
02232620688,TOP IDEA RISPARMIO CASA 2,028794ESVML01XX000000TOPPUNDCMT2,variabile,12,0.0449,€/kWh,132,€/anno,,,indeterminata
02232620688,IDEA RISPARMIO CASA 2,028794ESVML01XX00000000PUNDCMSN2,variabile,12,0.0449,€/kWh,96,€/anno,,,indeterminata
